 20.000  21.000  22.000  22.500
1.000436e-03 15 11 4 0 0 
2.000436e-03 22 15 5 1 1 
3.000436e-03 26 18 6 1 1 
4.000435e-03 28 20 6 1 1 
5.000435e-03 32 21 6 4 1 
6.000434e-03 34 23 6 4 1 
7.000434e-03 37 25 6 5 1 
8.000433e-03 43 28 8 6 1 
9.000433e-03 49 33 9 6 1 
1.000043e-02 50 34 9 6 1 
1.100043e-02 54 36 11 6 1 
1.200043e-02 57 39 11 6 1 
1.300043e-02 58 40 11 6 1 
1.400043e-02 59 41 11 6 1 
1.500043e-02 64 45 11 6 2 
1.600043e-02 69 50 11 6 2 
1.700043e-02 70 51 11 6 2 
1.800043e-02 73 53 11 6 2 
1.900043e-02 74 54 11 6 2 
2.000043e-02 76 56 11 6 2 
2.100043e-02 81 60 12 6 2 
2.200043e-02 86 63 13 6 2 
2.300043e-02 88 64 13 6 2 
2.400043e-02 89 65 13 6 2 
2.500043e-02 94 69 14 6 2 
2.600043e-02 95 70 14 6 2 
2.700043e-02 98 73 14 6 2 
2.800042e-02 105 80 14 6 2 
2.900042e-02 112 83 15 7 2 
3.000042e-02 113 83 16 7 2 
3.100042e-02 114 84 16 7 2 
3.200042e-02 116 85 16 7 2 
3.300042e-02 121 90 16 7 2 
3.400042e-02 134 102 17 7 2 
3.500042e-02 141 107 19 7 2 
3.600042e-02 146 111 19 8 2 
3.700042e-02 153 117 20 8 2 
3.800042e-02 157 120 21 8 2 
3.900042e-02 167 130 21 8 2 
4.000042e-02 176 139 21 8 2 
4.100042e-02 185 147 21 8 2 
4.200042e-02 189 151 21 8 2 
4.300042e-02 195 157 21 8 2 
4.400042e-02 202 164 21 8 2 
4.500042e-02 207 169 21 8 2 
4.600042e-02 209 169 23 8 2 
4.700042e-02 215 174 23 9 2 
4.800042e-02 220 179 23 9 2 
4.900042e-02 226 184 23 9 2 
5.000042e-02 238 191 27 9 2 
5.100041e-02 243 195 27 10 2 
5.200041e-02 253 204 28 10 2 
5.300041e-02 259 208 29 11 2 
5.400041e-02 262 209 31 11 2 
5.500041e-02 268 215 31 11 2 
5.600041e-02 280 223 34 12 2 
5.700041e-02 301 229 49 12 2 
5.800041e-02 308 236 49 12 2 
5.900041e-02 315 243 49 12 2 
6.000041e-02 321 248 50 12 2 
6.100041e-02 326 251 52 12 2 
6.200041e-02 331 256 52 12 2 
6.300041e-02 335 259 53 12 2 
6.400041e-02 342 265 54 12 2 
6.500041e-02 352 275 54 12 2 
6.600041e-02 361 283 54 13 2 
6.700041e-02 375 283 68 13 2 
6.800041e-02 386 294 68 13 2 
6.900041e-02 397 304 68 13 2 
7.000041e-02 400 306 68 13 2 
7.100041e-02 409 315 68 13 2 
